Value Date,HY Excess Return
2005-01-14,-0.440653356953714
2005-01-13,-0.510036809839477
2005-01-12,-0.306862284171595
2005-01-11,-0.244011535231664
2005-01-10,0.090554573974492
2005-01-07,0.210368044067548
2005-01-06,0.171510954752423
2005-01-05,0.290569872991153
2005-01-04,0.502296979868761
2005-01-03,0.175051993790612
2004-12-31,0.682483459537623
2004-12-30,0.8185713766446
2004-12-29,1.00653697973787
2004-12-28,0.85033308164456
2004-12-27,0.832752770815736
2004-12-24,
2004-12-23,0.547968547489827
2004-12-22,0.501931933240992
2004-12-21,0.378190150120529
2004-12-20,0.434211988364236
2004-12-17,0.371807789453046
2004-12-16,0.312395205722685
2004-12-15,-0.135826770082776
2004-12-14,-0.038154748705486
2004-12-13,-0.002240306558198
2004-12-10,-0.05753784307119
2004-12-09,-0.083178471582268
2004-12-08,-0.295505960171618
2004-12-07,-0.076372982268626
2004-12-06,-0.196116824988467
2004-12-03,-0.174637036858825
2004-12-02,0.132667503776125
2004-12-01,0.075591163898453
2004-11-30,2.45029075075602
2004-11-29,2.58413970853776
2004-11-26,2.39692837126206
2004-11-25,
2004-11-24,2.2293800599089
2004-11-23,2.07963173376125
2004-11-22,1.9882579840129
2004-11-19,2.10388463365466
2004-11-18,1.77128766691447
2004-11-17,1.67573061805115
2004-11-16,1.8386744520737
2004-11-15,1.66974474371269
2004-11-12,1.6279411436391
2004-11-11,
2004-11-10,1.70289636467091
2004-11-09,1.68200686785646
2004-11-08,1.69528630736099
2004-11-05,1.6104642437295
2004-11-04,1.02910224851783
2004-11-03,0.758191877848492
2004-11-02,0.562892365310144
2004-11-01,0.457679050599434
2004-10-29,1.10184502973892
2004-10-28,1.17499425396104
2004-10-27,1.04444794111233
2004-10-26,0.555309673851592
2004-10-25,0.297552205773806
2004-10-22,0.238890662287017
2004-10-21,0.171156731059575
2004-10-20,-0.022516904081096
2004-10-19,0.230438088983985
2004-10-18,0.311265662488487
2004-10-15,0.364021401845295
2004-10-14,0.228165628536372
2004-10-13,0.441701141315227
2004-10-12,0.526664404174675
2004-10-11,
2004-10-08,0.560116062578595
2004-10-07,0.86283654569738
2004-10-06,0.691688676714545
2004-10-05,0.402129157225618
2004-10-04,0.33305834358991
2004-10-01,0.273489368809989
2004-09-30,1.27202519603778
2004-09-29,1.22712218052052
2004-09-28,0.976842052286975
2004-09-27,0.988256540171827
2004-09-24,1.13708390930195
2004-09-23,1.12593903966911
2004-09-22,0.846522630419626
2004-09-21,0.9352431604787
2004-09-20,0.851711742028953
2004-09-17,1.08258350083182
2004-09-16,0.737434375322173
2004-09-15,1.09796992592462
2004-09-14,0.984047515283536
2004-09-13,0.99268447785434
2004-09-10,0.854100597575568
2004-09-09,0.826023951238737
2004-09-08,0.569560373451137
2004-09-07,0.719504592582634
2004-09-06,
2004-09-03,0.806904845641579
2004-09-02,0.345517725071156
2004-09-01,0.080757895495757
2004-08-31,0.008591609796689
2004-08-30,0.242967725066839
2004-08-27,0.288378272426493
2004-08-26,0.245416165842114
2004-08-25,0.280494887654848
2004-08-24,0.181431335853496
2004-08-23,0.075388769816845
2004-08-20,-0.213961433987367
2004-08-19,-0.430367208471948
2004-08-18,-0.465788539448095
2004-08-17,-0.703268006013998
2004-08-16,-0.58497754807999
2004-08-13,-0.770415219372812
2004-08-12,-0.612198351200697
2004-08-11,-0.469131708158324
2004-08-10,-0.391859240124324
2004-08-09,-0.552875773394526
2004-08-06,-0.709788812916781
2004-08-05,-0.090900927468251
2004-08-04,-0.066394649040754
2004-08-03,-0.02627469565612
2004-08-02,0.0442752811644
2004-07-30,0.448997170775184
2004-07-29,0.846709889187989
2004-07-28,0.896863554591271
2004-07-27,1.05748009280193
2004-07-26,0.83469702579342
2004-07-23,0.811426047761102
2004-07-22,0.939203252800693
2004-07-21,1.17311301206188
2004-07-20,1.05666784292005
2004-07-19,0.543534418396017
2004-07-16,0.319274421085596
2004-07-15,0.675814651525424
2004-07-14,0.578756640555854
2004-07-13,0.4446645473863
2004-07-12,0.207709173310675
2004-07-09,0.163776161651364
2004-07-08,0.018686278117148
2004-07-07,-0.036983110142804
2004-07-06,-0.12361922932639
2004-07-05,
2004-07-02,-0.370476003984034
2004-07-01,-0.050442106304601
2004-06-30,1.04145451371748
2004-06-29,1.44680680467996
2004-06-28,1.6513856883162
2004-06-25,1.21341928865773
2004-06-24,1.16487490183309
2004-06-23,1.31690208283394
2004-06-22,1.3115098541397
2004-06-21,1.18033606469093
2004-06-18,1.11463764230086
2004-06-17,0.943983283501951
2004-06-16,1.03314063555779
2004-06-15,0.624946016406375
2004-06-14,1.28487595697111
2004-06-11,
2004-06-10,1.05438341444449
2004-06-09,1.07649668947093
2004-06-08,0.836839335184318
2004-06-07,0.638574044410249
2004-06-04,0.596024394806853
2004-06-03,0.181064315890508
2004-06-02,0.304932133967365
2004-06-01,0.204018435780074
2004-05-31,-1.32257487552149
2004-05-28,-1.32257487552149
2004-05-27,-1.6626288579372
2004-05-26,-1.46588541010245
2004-05-25,-1.40547875179645
2004-05-24,-1.4492454476345
2004-05-21,-1.5919875001249
2004-05-20,-1.94506108159382
2004-05-19,-1.6087203852889
2004-05-18,-2.16983839032028
2004-05-17,-2.59476679593292
2004-05-14,-2.22259927030633
2004-05-13,-1.83527372376836
2004-05-12,-1.5936951649911
2004-05-11,-1.27028195237615
2004-05-10,-1.13729672739678
2004-05-07,-0.344108954628244
2004-05-06,-0.589884639221479
2004-05-05,-0.305143456731461
2004-05-04,-0.331347125913322
2004-05-03,-0.16779663116247
2004-04-30,2.25892083093313
2004-04-29,2.45254293941515
2004-04-28,2.5452145016982
2004-04-27,2.38843988940427
2004-04-26,2.49764414748545
2004-04-23,2.52285702320268
2004-04-22,2.12141580810971
2004-04-21,2.16846426042844
2004-04-20,2.22268501823662
2004-04-19,2.0621819545129
2004-04-16,1.90648615451211
2004-04-15,2.11274831634199
2004-04-14,2.00974770095195
2004-04-13,2.03467256434227
2004-04-12,1.73994683735359
2004-04-09,
2004-04-08,1.54323892162705
2004-04-07,1.38341326023908
2004-04-06,1.28894213463753
2004-04-05,1.38090668981747
2004-04-02,1.11588216568506
2004-04-01,0.314054383667515
2004-03-31,-0.247624842156095
2004-03-30,0.030438167804254
2004-03-29,-0.03655013249541
2004-03-26,-0.364152467942483
2004-03-25,-0.90293256088568
2004-03-24,-1.03720324772736
2004-03-23,-0.956362718064961
2004-03-22,-0.859631951557766
2004-03-19,-0.510815282549672
2004-03-18,-0.658941666451834
2004-03-17,-0.886017684275225
2004-03-16,-0.947298500139503
2004-03-15,-0.391239923483499
2004-03-12,-0.342858236805097
2004-03-11,-0.391004742933568
2004-03-10,-0.266237915687201
2004-03-09,-0.290762615811569
2004-03-08,-0.1279416850595
2004-03-05,-0.084120849048526
2004-03-04,0.469980261338949
2004-03-03,0.574690128058451
2004-03-02,0.506649133066264
2004-03-01,0.234145463435328
2004-02-27,-1.40150560193838
2004-02-26,-1.25867557240034
2004-02-25,-1.38775797951337
2004-02-24,-1.4640113793558
2004-02-23,-1.20024491741872
2004-02-20,-0.715245224520155
2004-02-19,-0.846276311516632
2004-02-18,-0.811566123393269
2004-02-17,-0.761569348672436
2004-02-16,
2004-02-13,-0.879626602212609
2004-02-12,-0.744895342587191
2004-02-11,-1.13174949747998
2004-02-10,-0.870807486083677
2004-02-09,-1.01579438069735
2004-02-06,-1.29710397329474
2004-02-05,-0.940139062823582
2004-02-04,-0.775499103879365
2004-02-03,-0.638581083314874
2004-02-02,-0.178181207684113
2004-01-30,1.19840032400527
2004-01-29,1.48664765633014
2004-01-28,1.96267463815558
2004-01-27,1.73488811897133
2004-01-26,2.13242954557211
2004-01-23,2.01625515008821
2004-01-22,1.54611764600209
2004-01-21,1.66417633897605
2004-01-20,1.59784736253073
2004-01-19,
2004-01-16,1.328605986548
2004-01-15,0.997230270572302
2004-01-14,0.928298272233787
2004-01-13,0.920390728458253
2004-01-12,1.10075231982581
2004-01-09,1.01875121030499
2004-01-08,1.57798419234245
2004-01-07,1.31074137636298
2004-01-06,1.05400008766634
2004-01-05,1.05360233025502
2004-01-02,0.579632525697756
2003-12-31,1.40642047168667
2003-12-30,1.60314558282815
2003-12-29,1.34270547426625
2003-12-26,1.03339024574627
2003-12-25,
2003-12-24,1.19211064184551
2003-12-23,1.5284187335381
2003-12-22,1.02765369557008
2003-12-19,0.845792625162349
2003-12-18,0.770632698129734
2003-12-17,0.812922504310724
2003-12-16,0.771450457616477
2003-12-15,0.960347128424909
2003-12-12,0.803061934358955
2003-12-11,0.714050822477159
2003-12-10,1.13510987929115
2003-12-09,1.24437563921365
2003-12-08,0.831400067557437
2003-12-05,0.446153993907421
2003-12-04,0.972578191273871
2003-12-03,0.921607397617275
2003-12-02,0.53575703484146
2003-12-01,0.421503685505038
2003-11-28,1.47771305311062
2003-11-27,
2003-11-26,1.11014746677003
2003-11-25,0.781528251102759
2003-11-24,0.827852923628331
2003-11-21,0.395016561729333
2003-11-20,0.335579446698583
2003-11-19,0.578065438457831
2003-11-18,0.212983207644856
2003-11-17,0.194635478950752
2003-11-14,0.256653896582814
2003-11-13,0.487931350215657
2003-11-12,1.03282477799843
2003-11-11,
2003-11-10,1.27196561543146
2003-11-07,1.15334998662558
2003-11-06,0.967420333260501
2003-11-05,0.665788206453872
2003-11-04,0.437519059092088
2003-11-03,0.59485867693096
2003-10-31,3.36362835089967
2003-10-30,3.646019694486
2003-10-29,3.25836956988293
2003-10-28,2.81707192051621
2003-10-27,3.07256533087887
2003-10-24,2.74623906135899
2003-10-23,3.1273383826976
2003-10-22,3.16359155140436
2003-10-21,3.68140210110157
2003-10-20,3.66006786601909
2003-10-17,3.59724675510723
2003-10-16,3.86774389718082
2003-10-15,3.060032744354
2003-10-14,2.74518003751659
2003-10-13,
2003-10-10,2.20134692588192
2003-10-09,2.26711968131724
2003-10-08,1.93127223047171
2003-10-07,1.8344864962126
2003-10-06,1.31975038700466
2003-10-03,1.4832296197414
2003-10-02,0.718692896123762
2003-10-01,0.337571300738778
2003-09-30,-0.132186028518376
2003-09-29,0.530990274960645
2003-09-26,0.248573332617962
2003-09-25,0.595037012478809
2003-09-24,0.679013284984856
2003-09-23,0.897711633894084
2003-09-22,1.08382904230615
2003-09-19,0.890972788112271
2003-09-18,0.774694622480616
2003-09-17,0.497300685640243
2003-09-16,0.55008382608733
2003-09-15,0.206541247807792
2003-09-12,0.325324283099355
2003-09-11,0.619452042303213
2003-09-10,0.314305584897223
2003-09-09,0.627786287390288
2003-09-08,0.497875048581038
2003-09-05,0.181017064716534
2003-09-04,0.905476122156284
2003-09-03,1.25531138243863
2003-09-02,1.14030779912029
2003-09-01,
2003-08-29,0.820470849509234
2003-08-28,0.493242922201537
2003-08-27,0.736784492578939
2003-08-26,0.264299584308952
2003-08-25,0.363961119736077
2003-08-22,-0.047467597676247
2003-08-21,0.016247655565961
2003-08-20,-0.909576203997177
2003-08-19,-1.70650269935085
2003-08-18,-1.81840695490126
2003-08-15,-1.84664854264603
2003-08-14,-1.48667181298813
2003-08-13,-1.14891398405067
2003-08-12,-1.77947595670192
2003-08-11,-1.58111636750358
2003-08-08,-1.89666203044208
2003-08-07,-1.94039594218318
2003-08-06,-1.56044034249853
2003-08-05,-0.536267797919851
2003-08-04,-0.931744316518646
2003-08-01,-0.448549392294288
2003-07-31,2.39263372859512
2003-07-30,2.68053992752583
2003-07-29,3.34051273998483
2003-07-28,3.33492917802502
2003-07-25,2.87086681569592
2003-07-24,2.90163159748307
2003-07-23,2.81817015026404
2003-07-22,2.99985322586863
2003-07-21,3.16918739997865
2003-07-18,2.30736320574971
2003-07-17,2.25776107155919
2003-07-16,2.22325983929292
2003-07-15,2.09894825909124
2003-07-14,1.17141773710008
2003-07-11,0.607578773990187
2003-07-10,0.741386127350733
2003-07-09,0.828474093769465
2003-07-08,0.879193404797389
2003-07-07,0.717906730118921
2003-07-04,
2003-07-03,0.377141300794814
2003-07-02,-0.045898554421998
2003-07-01,0.076765731852763
2003-06-30,3.28106753870059
2003-06-27,3.48560983014262
2003-06-26,3.46357886151327
2003-06-25,2.82174549613254
2003-06-24,2.30544876333694
2003-06-23,2.51225916136007
2003-06-20,2.93679274569567
2003-06-19,2.67923144454301
2003-06-18,2.73614323992223
2003-06-17,2.29320719558695
2003-06-16,1.73748401187094
2003-06-13,1.25810980289937
2003-06-12,0.549866706663228
2003-06-11,0.404031878079423
2003-06-10,0.00063053572987
2003-06-09,0.321190524564491
2003-06-06,0.556899732620513
2003-06-05,0.234413855900819
2003-06-04,-0.080243852047916
2003-06-03,-0.01418538067955
2003-06-02,0.322979514223521
2003-05-30,-1.4668939723027
2003-05-29,-1.65974407804829
2003-05-28,-1.25001369229603
2003-05-27,-1.35081911176604
2003-05-26,
2003-05-23,-1.50954215239521
2003-05-22,-1.43869862506172
2003-05-21,-1.16714048397
2003-05-20,-1.33756822736479
2003-05-19,-0.903033531451199
2003-05-16,-0.855978579849472
2003-05-15,-0.735863021397702
2003-05-14,-1.07569809836582
2003-05-13,-0.631509570444476
2003-05-12,-0.612706265389447
2003-05-09,-0.46867617716213
2003-05-08,-0.52350360088406
2003-05-07,-0.412461729175271
2003-05-06,-0.092951871881849
2003-05-05,0.257985653227756
2003-05-02,0.279800582208967
2003-05-01,-0.037149415034142
2003-04-30,5.65077584349536
2003-04-29,4.39409999633152
2003-04-28,4.12851183371933
2003-04-25,3.77509312414043
2003-04-24,3.51210195903183
2003-04-23,3.5789973766518
2003-04-22,3.42792205344882
2003-04-21,3.27884547535044
2003-04-18,
2003-04-17,2.96886687855324
2003-04-16,2.7297096858719
2003-04-15,2.78614619696442
2003-04-14,2.5104905042584
2003-04-11,1.80709876237035
2003-04-10,1.57812806850808
2003-04-09,1.36970099452513
2003-04-08,1.54348220426741
2003-04-07,1.82857059486216
2003-04-04,1.20712835514884
2003-04-03,1.0265231758655
2003-04-02,0.784126492063853
2003-04-01,0.239392438618029
2003-03-31,3.04953624758233
2003-03-28,2.48565797708885
2003-03-27,2.55506625576615
2003-03-26,2.5413900329989
2003-03-25,2.49767765262844
2003-03-24,2.350564657717
2003-03-21,2.83288240230205
2003-03-20,2.3142686207918
2003-03-19,2.16878667917727
2003-03-18,2.14580701820233
2003-03-17,1.68994150186594
2003-03-14,1.19566630431602
2003-03-13,0.779161450412823
2003-03-12,0.076240041041889
2003-03-11,-0.008563234303491
2003-03-10,-0.174472887415701
2003-03-07,-0.093936261728988
2003-03-06,0.040397691845779
2003-03-05,-0.119973113722472
2003-03-04,-0.004350517005811
2003-03-03,-0.001354685335272
2003-02-28,-0.398119664805317
2003-02-27,-0.96438711443714
2003-02-26,-1.08119593545046
2003-02-25,-1.01680531384326
2003-02-24,-0.987963321146413
2003-02-21,-0.983641732166566
2003-02-20,-1.24899283794892
2003-02-19,-1.34137853333018
2003-02-18,-1.13283056621019
2003-02-17,
2003-02-14,-1.197553654991
2003-02-13,-0.926474188274754
2003-02-12,-0.469468149182942
2003-02-11,-0.134124152176912
2003-02-10,-0.064637567193218
2003-02-07,-0.287960420232077
2003-02-06,-0.144018798497871
2003-02-05,0.230289908076062
2003-02-04,-0.064880133078509
2003-02-03,0.149542743890933
2003-01-31,3.73779734954962
2003-01-30,3.94791886152734
2003-01-29,4.1091017293843
2003-01-28,3.84368622849402
2003-01-27,3.79758963960005
2003-01-24,3.70230472912892
2003-01-23,3.91362879501873
2003-01-22,3.70720994892221
2003-01-21,3.96304743849254
2003-01-20,
2003-01-17,4.13930542146097
2003-01-16,4.38489833475659
2003-01-15,4.3636867322556
2003-01-14,3.95436845925959
2003-01-13,3.4454220246221
2003-01-10,3.39358275326949
2003-01-09,3.27808505770843
2003-01-08,2.15395792356804
2003-01-07,1.8425210207873
2003-01-06,1.59779402248493
2003-01-03,1.15535755917318
2003-01-02,1.06637598797274
2002-12-31,-1.02730120355011
2002-12-30,-1.12814052007075
2002-12-27,-1.33366676614074
2002-12-26,-0.929199253816402
2002-12-25,
2002-12-24,-0.94264119001398
2002-12-23,-0.748896614762508
2002-12-20,-0.842678799409942
2002-12-19,-0.843728447942693
2002-12-18,-0.471338746841807
2002-12-17,-0.176918974583095
2002-12-16,-0.17179020510861
2002-12-13,-0.557856890127393
2002-12-12,-0.862880558999317
2002-12-11,-0.867842366282624
2002-12-10,-0.576324074126004
2002-12-09,-0.577287692390813
2002-12-06,-0.38936408894655
2002-12-05,-0.168187308936546
2002-12-04,0.033673580926166
2002-12-03,0.306107249721616
2002-12-02,0.175561994268152
2002-11-29,7.37839369064487
2002-11-28,
2002-11-27,7.385325574302
2002-11-26,4.82452633787538
2002-11-25,5.24991175391898
2002-11-22,5.14219322305828
2002-11-21,4.91837430880463
2002-11-20,4.10575842389858
2002-11-19,3.57268821738936
2002-11-18,3.55004347259585
2002-11-15,3.25050552994344
2002-11-14,2.52512325851341
2002-11-13,1.29574606559403
2002-11-12,1.35021998830685
2002-11-11,
2002-11-08,1.05885100401109
2002-11-07,1.16869196019173
2002-11-06,1.20391892451798
2002-11-05,1.16747547311529
2002-11-04,0.93531844597075
2002-11-01,0.387392728541323
2002-10-31,-0.315102868815993
2002-10-30,-0.563543001991968
2002-10-29,-0.726747944552679
2002-10-28,-0.168824432763519
2002-10-25,-0.401594379615215
2002-10-24,-0.1699855791066
2002-10-23,-0.00402274063632
2002-10-22,0.056412413932933
2002-10-21,0.112167504699851
2002-10-18,-0.350617674870142
2002-10-17,-0.446446024967207
2002-10-16,-0.812527853698008
2002-10-15,-0.79674125860634
2002-10-14,
2002-10-11,-1.60790064963884
2002-10-10,-0.983876334615582
2002-10-09,-1.06259236859965
2002-10-08,-0.619706380292527
2002-10-07,-0.370062498884524
2002-10-04,-0.019685398808632
2002-10-03,0.126021697215322
2002-10-02,0.35212894541389
2002-10-01,0.386133810906641
2002-09-30,-3.8739513611773
2002-09-27,-2.98146616187068
2002-09-26,-1.67251098072989
2002-09-25,-1.71415360902328
2002-09-24,-2.14726852300525
2002-09-23,-1.66729220073633
2002-09-20,-1.00058955405247
2002-09-19,-0.838268912166603
2002-09-18,-0.387433005557417
2002-09-17,-0.269178189905403
2002-09-16,-0.2213759567872
2002-09-13,-0.198975297429219
2002-09-12,0.092113984693324
2002-09-11,0.132556606066419
2002-09-10,-0.267825189800723
2002-09-09,-0.19076189888251
2002-09-06,-0.485368544168726
2002-09-05,-1.06067505898899
2002-09-04,-0.832232529638042
2002-09-03,-0.714721915310531
2002-09-02,
2002-08-30,1.14271352536783
2002-08-29,0.252364897060544
2002-08-28,-0.231984255085035
2002-08-27,-0.036366219861496
2002-08-26,-0.437643901146549
2002-08-23,-0.545392060886536
2002-08-22,-0.281413281804365
2002-08-21,-1.12115397068401
2002-08-20,-1.86435377315747
2002-08-19,-1.44726620944624
2002-08-16,-1.49403323524398
2002-08-15,-2.04592809383191
2002-08-14,-1.81976410543328
2002-08-13,-1.51704630608434
2002-08-12,-1.0642840602393
2002-08-09,-0.998435752011719
2002-08-08,-0.350239601390081
2002-08-07,-0.79845569200349
2002-08-06,-0.193042713845736
2002-08-05,-0.951643671150186
2002-08-02,-0.518652337505424
2002-08-01,-0.054432576585808
2002-07-31,-6.83934829956435
2002-07-30,-5.6670877730567
2002-07-29,-4.91016225881455
2002-07-26,-5.41620699586738
2002-07-25,-4.92434516987239
2002-07-24,-4.93125021835323
2002-07-23,-3.82380052839103
2002-07-22,-3.41041654670307
2002-07-19,-2.76922456063986
2002-07-18,-2.36584245711657
2002-07-17,-2.02194396795302
2002-07-16,-1.87417126650302
2002-07-15,-2.47911930611683
2002-07-12,-2.0697502991357
2002-07-11,-1.59633913280684
2002-07-10,-1.15917147976497
2002-07-09,-0.672644690472048
2002-07-08,-0.519742405044971
2002-07-05,-0.367997986255001
2002-07-04,
2002-07-03,-0.831006155725396
2002-07-02,-0.512592987472325
2002-07-01,-0.084682581655261
2002-06-28,-8.81978178217306
2002-06-27,-7.96500203415315
2002-06-26,-7.58676216608679
2002-06-25,-3.64948409852905
2002-06-24,-3.38397673935753
2002-06-21,-3.13650666804248
2002-06-20,-2.78831231441067
2002-06-19,-3.21606692858193
2002-06-18,-2.71397445719961
2002-06-17,-2.63414393992575
2002-06-14,-2.92474592155173
2002-06-13,-2.2053595832633
2002-06-12,-1.3269551931072
2002-06-11,-1.05158241989805
2002-06-10,-0.854437435850908
2002-06-07,-0.36207035046398
2002-06-06,-0.312331645666854
2002-06-05,-0.103169446527605
2002-06-04,-0.199934338783901
2002-06-03,-0.055458192174826
2002-05-31,-1.37307790500935
2002-05-30,-1.46197594557357
2002-05-29,-1.1814116105304
2002-05-28,-0.930345723116343
2002-05-27,
2002-05-24,-0.96752272566991
2002-05-23,-1.02434823402571
2002-05-22,-1.19173561132492
2002-05-21,-1.00238815880336
2002-05-20,-0.75826162796386
2002-05-17,-0.448168087038039
2002-05-16,-0.668524696459451
2002-05-15,-0.112936079582134
2002-05-14,0.321297083886182
2002-05-13,-0.018950103322365
2002-05-10,-0.372713963067308
2002-05-09,0.087867446712102
2002-05-08,0.24850917521944
2002-05-07,-0.412348629615803
2002-05-06,-0.203718715476378
2002-05-03,-0.251718616568866
2002-05-02,0.03117794001684
2002-05-01,-0.179667791035263
2002-04-30,-0.699720294987577
2002-04-29,-0.70156733899314
2002-04-26,-0.960968758860182
2002-04-25,-0.892913358892754
2002-04-24,-0.829525161397685
2002-04-23,-0.52722939984293
2002-04-22,-0.5738135064552
2002-04-19,-0.534837810238259
2002-04-18,-0.497641442787155
2002-04-17,-0.484369873941614
2002-04-16,-0.679259248543089
2002-04-15,-1.06048553543792
2002-04-12,-1.22628571291841
2002-04-11,-0.925462662218623
2002-04-10,-0.858376620282177
2002-04-09,-0.914770109683237
2002-04-08,-0.818333076969983
2002-04-05,-0.92502373861135
2002-04-04,-0.714877680962687
2002-04-03,-0.668486016042285
2002-04-02,-0.380520963406169
2002-04-01,-0.003960470131915
2002-03-29,4.46689971074536
2002-03-28,4.46689971074536
2002-03-27,3.98960861048271
2002-03-26,4.08849942486443
2002-03-25,4.38197891163143
2002-03-22,4.27471502012161
2002-03-21,4.20641627242333
2002-03-20,4.24899984181686
2002-03-19,3.95973720601941
2002-03-18,3.62207502679022
2002-03-15,3.7655210693134
2002-03-14,3.71629115575195
2002-03-13,3.01487316280801
2002-03-12,2.98402559595944
2002-03-11,2.9097864717941
2002-03-08,2.33419112535086
2002-03-07,1.94769516963006
2002-03-06,0.900865104540028
2002-03-05,0.783142835058489
2002-03-04,0.631420483675803
2002-03-01,0.410693318651713
2002-02-28,-2.35136489274621
2002-02-27,-2.60156307055691
2002-02-26,-2.19680612968392
2002-02-25,-2.43185333481618
2002-02-22,-2.40085545582816
2002-02-21,-1.98364200183798
2002-02-20,-1.96919630269991
2002-02-19,-1.67245399816626
2002-02-18,
2002-02-15,-1.26094056068827
2002-02-14,-0.970003740945928
2002-02-13,-0.723717197544448
2002-02-12,-0.86329863528262
2002-02-11,-1.18154708633994
2002-02-08,-1.19471602821396
2002-02-07,-0.941081537496039
2002-02-06,-0.774161000220216
2002-02-05,-0.853843784578208
2002-02-04,-0.566182413991566
2002-02-01,-0.194409792133253
2002-01-31,0.168391249364224
2002-01-30,0.091546854912238
2002-01-29,0.532505573902335
2002-01-28,1.08355172323066
2002-01-25,1.05934869929467
2002-01-24,0.892436076699108
2002-01-23,0.545651927739503
2002-01-22,0.121524170680236
2002-01-21,
2002-01-18,0.029218979334547
2002-01-17,0.227599039493364
2002-01-16,-0.260912047960596
2002-01-15,-0.161559285655676
2002-01-14,0.170374371370362
2002-01-11,0.112850255093659
2002-01-10,0.416599535237822
2002-01-09,0.852921807923085
2002-01-08,0.777645131033467
2002-01-07,0.634036353911919
2002-01-04,0.798894746948706
2002-01-03,0.501257652427253
2002-01-02,0.628708781686171
2002-01-01,
2001-12-31,0.410560109903004
2001-12-28,0.931748551556435
2001-12-27,0.766247245637777
2001-12-26,1.08940795444228
2001-12-25,
2001-12-24,0.789899021291641
2001-12-21,0.642742859700188
2001-12-20,0.509473565245205
2001-12-19,0.419552134155955
2001-12-18,0.700009663260026
2001-12-17,1.24123893698847
2001-12-14,1.45415982937203
2001-12-13,1.16817273981893
2001-12-12,0.955951714797689
2001-12-11,1.34971022992732
2001-12-10,1.55032701128543
2001-12-07,1.67597877217788
2001-12-06,1.14592026238906
2001-12-05,0.747484308633541
2001-12-04,-0.3281900838909
2001-12-03,-0.135509853960093
2001-11-30,5.46864976005568
2001-11-29,5.64982727026238
2001-11-28,5.84121750538819
2001-11-27,5.7594424560789
2001-11-26,5.98038600067479
2001-11-23,5.76661087180622
2001-11-22,
2001-11-21,5.50835533539389
2001-11-20,4.72204556481082
2001-11-19,4.24762089614433
2001-11-16,4.52370854160106
2001-11-15,3.63404765048108
2001-11-14,2.09665793626642
2001-11-13,1.19239192922802
2001-11-12,
2001-11-09,0.830889442410615
2001-11-08,0.172871691351703
2001-11-07,-0.264396551373087
2001-11-06,0.052642574026285
2001-11-05,0.235739406962477
2001-11-02,0.409216021964825
2001-11-01,-0.026700834473572
2001-10-31,0.391700398331617
2001-10-30,0.748872289925419
2001-10-29,0.77514586803981
2001-10-26,0.775733615186687
2001-10-25,0.43405328685551
2001-10-24,0.6810087127268
2001-10-23,0.895816669252691
2001-10-22,0.801183034517973
2001-10-19,0.735896791842857
2001-10-18,0.580372456475912
2001-10-17,0.591610978881379
2001-10-16,0.781826672782382
2001-10-15,1.13152026597895
2001-10-12,1.2515581169289
2001-10-11,0.432491747536239
2001-10-10,0.073549077261794
2001-10-09,0.149784161153693
2001-10-08,
2001-10-05,-0.293016776589664
2001-10-04,-0.129166661190352
2001-10-03,-0.135202943698041
2001-10-02,-0.171891970102494
2001-10-01,-0.097373054631384
2001-09-28,-8.84724007052996
2001-09-27,-7.29851109464922
2001-09-26,-6.88982719952926
2001-09-25,-6.64111847351932
2001-09-24,-6.55559124285129
2001-09-21,-6.71686380725369
2001-09-20,
2001-09-19,
2001-09-18,
2001-09-17,
2001-09-14,
2001-09-13,
2001-09-12,
2001-09-11,
2001-09-10,-0.029402124936395
2001-09-07,-0.163039435834901
2001-09-06,0.152012237038142
2001-09-05,0.637715042718183
2001-09-04,0.739227650839749
2001-09-03,
2001-08-31,0.056365896173834
2001-08-30,0.255884336837889
2001-08-29,-0.112028536439194
2001-08-28,0.198684217856396
2001-08-27,0.531449988052856
2001-08-24,0.417848734893793
2001-08-23,0.261285083135647
2001-08-22,0.558315668567827
2001-08-21,0.472626807983754
2001-08-20,0.548893519801391
2001-08-17,0.26173321024438
2001-08-16,0.652910191965346
2001-08-15,0.876845265286366
2001-08-14,0.723014346707298
2001-08-13,0.471841535207895
2001-08-10,0.700460673210402
2001-08-09,0.732649426171841
2001-08-08,0.605989422735699
2001-08-07,1.04999829902164
2001-08-06,0.989530937774017
2001-08-03,0.789838649797618
2001-08-02,0.664946361666455
2001-08-01,0.22335007169571
2001-07-31,-0.885303726964618
2001-07-30,-1.16972784405416
2001-07-27,-1.45894788875769
2001-07-26,-1.27504281651371
2001-07-25,-1.43740767645701
2001-07-24,-1.67229877612367
2001-07-23,-1.60552781153857
2001-07-20,-1.6116260468059
2001-07-19,-1.54423873002124
2001-07-18,-1.6085758963797
2001-07-17,-1.12121855521141
2001-07-16,-0.860694507213158
2001-07-13,-0.668070039188723
2001-07-12,-0.663583116925575
2001-07-11,-0.408482684784207
2001-07-10,-0.257882562818055
2001-07-09,-0.015759558648828
2001-07-06,0.089817954913334
2001-07-05,0.259750692190786
2001-07-04,
2001-07-03,0.106912988029086
2001-07-02,-0.202867101183249
2001-06-29,-3.21107878406771
2001-06-28,-3.15393272300248
2001-06-27,-3.43236780538385
2001-06-26,-3.61760135474921
2001-06-25,-3.94571352940357
